uid,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168491088.0,66,39.0,32.0,27.0,26.0,25.0
168491312.0,25,17.0,10.0,10.0,8.0,5.0
168491520.0,32,16.0,16.0,14.0,8.0,8.0
168492064.0,90,12.0,9.0,8.0,3.0,
168492624.0,53,4.0,3.0,3.0,3.0,3.0
168492656.0,11,5.0,2.0,,,
168493056.0,23,6.0,6.0,6.0,6.0,6.0
168493696.0,164,154.0,154.0,60.0,30.0,30.0
168493728.0,11,3.0,,,,
168494496.0,2,2.0,2.0,1.0,1.0,1.0
168495232.0,30,12.0,8.0,6.0,6.0,4.0
168495648.0,43,24.0,24.0,7.0,7.0,7.0
168495728.0,33,30.0,30.0,18.0,11.0,11.0
168495920.0,249,226.0,174.0,153.0,153.0,
168496224.0,33,32.0,,,,
168496688.0,1,1.0,1.0,1.0,1.0,1.0
168496944.0,52,31.0,17.0,12.0,4.0,4.0
168497440.0,13,6.0,6.0,2.0,1.0,1.0
168497776.0,12,12.0,8.0,2.0,2.0,
168499120.0,197,135.0,100.0,82.0,82.0,82.0
168499216.0,42,5.0,5.0,5.0,,
168499344.0,55,21.0,21.0,21.0,21.0,21.0
168499536.0,39,14.0,14.0,14.0,14.0,14.0
168499584.0,1,1.0,1.0,,,
168499616.0,7,4.0,4.0,4.0,4.0,4.0
168500992.0,159,46.0,46.0,7.0,3.0,3.0
168501040.0,3,2.0,,,,
168501216.0,150,71.0,70.0,2.0,2.0,2.0
168501520.0,76,,,,,
168501840.0,194,67.0,46.0,31.0,26.0,
168502688.0,62,41.0,38.0,28.0,28.0,28.0
168503120.0,35,5.0,1.0,1.0,1.0,1.0
168503840.0,95,6.0,3.0,3.0,3.0,3.0
168504112.0,35,23.0,19.0,14.0,14.0,13.0
168504128.0,131,3.0,3.0,3.0,3.0,3.0
168504752.0,40,16.0,9.0,5.0,3.0,2.0
168505408.0,5,2.0,,,,
168505488.0,18,15.0,8.0,5.0,5.0,4.0
168505872.0,4,1.0,1.0,,,
168506048.0,39,7.0,,,,
168506368.0,1,,,,,
168506384.0,8,,,,,
168506832.0,109,1.0,1.0,1.0,,
168507648.0,77,76.0,25.0,22.0,22.0,22.0
168508176.0,10,10.0,,,,
168508240.0,209,184.0,177.0,176.0,176.0,176.0
168509952.0,12,12.0,12.0,12.0,12.0,12.0
168510080.0,281,29.0,29.0,29.0,29.0,29.0
168510192.0,150,110.0,110.0,84.0,84.0,84.0
168510448.0,2,,,,,
168510768.0,177,173.0,85.0,18.0,17.0,14.0
168510912.0,27,18.0,16.0,9.0,9.0,9.0
168511264.0,56,14.0,10.0,2.0,2.0,2.0
168511296.0,190,103.0,48.0,41.0,41.0,37.0
168511632.0,38,4.0,4.0,4.0,4.0,4.0
168511888.0,10,2.0,2.0,2.0,2.0,2.0
168512048.0,22,16.0,2.0,2.0,1.0,1.0
168512800.0,167,5.0,2.0,1.0,,
168512816.0,25,5.0,4.0,,,
168513264.0,20,15.0,15.0,,,
168513376.0,154,152.0,10.0,10.0,10.0,4.0
168513600.0,165,102.0,9.0,7.0,3.0,2.0
168513936.0,3,2.0,2.0,2.0,2.0,2.0
168514048.0,216,35.0,32.0,20.0,20.0,20.0
168514064.0,365,221.0,85.0,82.0,65.0,50.0
168514272.0,74,,,,,
168514352.0,92,48.0,11.0,7.0,3.0,3.0
168514672.0,16,15.0,7.0,,,
168514784.0,153,112.0,70.0,65.0,62.0,53.0
168514944.0,1,,,,,
168515184.0,16,4.0,,,,
168515392.0,23,2.0,1.0,1.0,1.0,1.0
168515552.0,13,7.0,4.0,3.0,1.0,
168515904.0,127,4.0,1.0,,,
168516176.0,623,400.0,390.0,367.0,363.0,351.0
168516400.0,166,47.0,4.0,,,
168516752.0,96,15.0,15.0,8.0,8.0,8.0
168516928.0,7,6.0,3.0,1.0,1.0,1.0
168517040.0,103,38.0,38.0,38.0,38.0,38.0
168517136.0,13,11.0,7.0,7.0,7.0,7.0
168517248.0,84,30.0,29.0,14.0,13.0,12.0
168517376.0,57,24.0,17.0,2.0,2.0,2.0
168517392.0,73,70.0,38.0,38.0,12.0,12.0
168517488.0,794,315.0,275.0,247.0,245.0,240.0
168517536.0,35,4.0,3.0,3.0,3.0,
168518208.0,46,8.0,8.0,2.0,2.0,2.0
168518384.0,35,13.0,10.0,9.0,5.0,4.0
168518592.0,25,1.0,1.0,1.0,1.0,
168518640.0,174,3.0,2.0,1.0,1.0,
168518720.0,55,17.0,12.0,9.0,9.0,5.0
168518992.0,67,45.0,22.0,6.0,5.0,5.0
168519072.0,80,76.0,30.0,30.0,30.0,30.0
168519184.0,8,2.0,1.0,,,
168519248.0,12,11.0,11.0,11.0,,
168519424.0,65,31.0,11.0,7.0,7.0,7.0
168519872.0,27,18.0,12.0,3.0,1.0,1.0
168519952.0,55,3.0,2.0,1.0,1.0,1.0
168520288.0,171,66.0,61.0,,,
168520416.0,6,3.0,2.0,2.0,2.0,2.0
168520432.0,27,15.0,,,,
168520640.0,108,17.0,14.0,7.0,7.0,7.0
168520800.0,5,,,,,
168521040.0,31,3.0,3.0,1.0,,
168521408.0,16,6.0,2.0,2.0,2.0,2.0
168521888.0,1,,,,,
168522048.0,31,12.0,3.0,,,
168522320.0,176,2.0,2.0,1.0,1.0,1.0
168522784.0,6,1.0,1.0,1.0,1.0,1.0
168522992.0,296,279.0,,,,
168523024.0,4,4.0,1.0,,,
168523120.0,17,6.0,5.0,5.0,5.0,5.0
168523296.0,22,11.0,8.0,5.0,5.0,5.0
168524944.0,84,61.0,45.0,42.0,38.0,37.0
168525584.0,1,1.0,1.0,1.0,1.0,1.0
168525744.0,62,47.0,22.0,21.0,7.0,7.0
168525760.0,27,19.0,19.0,5.0,3.0,3.0
168526400.0,69,19.0,,,,
168526752.0,26,18.0,13.0,13.0,13.0,13.0
168526832.0,1,1.0,1.0,1.0,1.0,
168527552.0,197,170.0,137.0,134.0,134.0,134.0
168527792.0,157,55.0,52.0,2.0,1.0,1.0
168528304.0,103,31.0,29.0,29.0,,
168528560.0,5,,,,,
168528592.0,82,13.0,5.0,3.0,1.0,1.0
168528672.0,52,12.0,,,,
168529408.0,116,4.0,,,,
168529744.0,107,37.0,29.0,26.0,26.0,26.0
168529808.0,130,6.0,4.0,4.0,4.0,4.0
168531168.0,99,26.0,21.0,16.0,13.0,12.0
168531536.0,403,29.0,18.0,4.0,1.0,1.0
168532000.0,14,,,,,
168532528.0,17,,,,,
168532736.0,66,14.0,14.0,11.0,6.0,6.0
168532768.0,162,,,,,
168533664.0,10,4.0,,,,
168534064.0,196,29.0,18.0,16.0,9.0,9.0
168534976.0,115,8.0,7.0,7.0,5.0,5.0
168535136.0,80,20.0,1.0,,,
168535328.0,3,,,,,
168535440.0,143,46.0,31.0,31.0,26.0,26.0
168535936.0,3,,,,,
168536448.0,60,17.0,11.0,10.0,10.0,10.0
168536704.0,35,2.0,,,,
168536768.0,8,,,,,
168536944.0,2,,,,,
168537008.0,308,58.0,56.0,56.0,56.0,56.0
168537088.0,17,16.0,15.0,15.0,15.0,15.0
168537312.0,16,1.0,1.0,1.0,1.0,1.0
168537424.0,151,70.0,70.0,66.0,66.0,66.0
168538256.0,212,74.0,51.0,30.0,26.0,26.0
168540016.0,63,2.0,2.0,2.0,,
168540224.0,30,11.0,6.0,3.0,,
168540464.0,80,10.0,9.0,5.0,2.0,2.0
168540624.0,12,,,,,
168540944.0,190,8.0,7.0,7.0,4.0,3.0
168540960.0,48,47.0,47.0,19.0,,
168540976.0,1,,,,,
168541040.0,26,,,,,
168541264.0,149,21.0,9.0,,,
168541360.0,27,1.0,,,,
168541376.0,2,,,,,
168541728.0,8,,,,,
168542016.0,9,3.0,3.0,3.0,3.0,3.0
168542032.0,13,,,,,
168542256.0,114,5.0,5.0,5.0,5.0,5.0
168542416.0,20,11.0,11.0,4.0,3.0,3.0
168542928.0,69,7.0,7.0,7.0,7.0,7.0
168543056.0,38,34.0,29.0,3.0,3.0,3.0
168543104.0,9,,,,,
168543232.0,27,9.0,8.0,8.0,2.0,2.0
168543264.0,56,31.0,1.0,,,
168544016.0,5,,,,,
168544064.0,26,18.0,2.0,1.0,1.0,1.0
168544144.0,117,,,,,
168544192.0,1,,,,,
168544224.0,174,29.0,29.0,5.0,4.0,4.0
168544592.0,8,3.0,2.0,,,
168544752.0,12,,,,,
168544816.0,44,20.0,16.0,5.0,5.0,3.0
168544880.0,412,91.0,1.0,1.0,1.0,1.0
168545216.0,3,,,,,
168545616.0,45,27.0,15.0,15.0,13.0,13.0
168545776.0,105,22.0,22.0,22.0,,
168545904.0,4,,,,,
168545936.0,11,4.0,,,,
168545952.0,49,40.0,30.0,9.0,6.0,5.0
168546384.0,38,,,,,
168547296.0,19,1.0,1.0,1.0,1.0,1.0
168547312.0,1,,,,,
168547344.0,3,,,,,
168547664.0,49,26.0,3.0,3.0,3.0,3.0
168548080.0,63,,,,,
168548240.0,17,6.0,,,,
168548848.0,45,6.0,6.0,4.0,4.0,
168548880.0,1,,,,,
168549072.0,30,1.0,1.0,1.0,1.0,1.0
168549152.0,1,1.0,1.0,,,
168549440.0,46,,,,,
168549744.0,27,26.0,,,,
168549872.0,24,,,,,
168550592.0,2,,,,,
168550608.0,213,122.0,85.0,84.0,38.0,38.0
168550720.0,8,,,,,
168552848.0,6,,,,,
168552976.0,1,,,,,
168553152.0,19,14.0,13.0,2.0,1.0,1.0
168553440.0,48,9.0,7.0,5.0,,
168553744.0,69,3.0,3.0,3.0,3.0,3.0
168554176.0,13,11.0,8.0,,,
168554256.0,1,,,,,
168554304.0,4,,,,,
168554656.0,33,3.0,2.0,1.0,1.0,1.0
168555840.0,50,27.0,27.0,27.0,24.0,24.0
168556272.0,8,1.0,1.0,1.0,1.0,1.0
168556368.0,6,,,,,
168556496.0,82,10.0,10.0,9.0,,
168556672.0,1,,,,,
168556800.0,2,,,,,
168557616.0,1,,,,,
168557696.0,16,,,,,
168557824.0,31,,,,,
168558240.0,72,4.0,2.0,2.0,2.0,
168558368.0,124,31.0,30.0,27.0,27.0,27.0
168558688.0,142,88.0,88.0,88.0,31.0,30.0
168558768.0,32,,,,,
168558928.0,15,,,,,
168559184.0,66,66.0,,,,
168559520.0,127,37.0,21.0,,,
168559584.0,44,34.0,30.0,30.0,,
168559712.0,18,,,,,
168559904.0,2,1.0,,,,
168560560.0,3,,,,,
168560656.0,54,6.0,6.0,,,
168560896.0,1,,,,,
168561376.0,2,,,,,
168561856.0,3,2.0,2.0,1.0,,
168562224.0,1,,,,,
168562448.0,1738,,,,,
168562912.0,148,14.0,14.0,6.0,,
168563600.0,5,3.0,,,,
168563680.0,33,3.0,3.0,3.0,3.0,3.0
168563904.0,9,9.0,9.0,7.0,6.0,6.0
168563984.0,25,9.0,4.0,2.0,2.0,1.0
168564320.0,74,14.0,14.0,9.0,9.0,9.0
168564752.0,4,1.0,1.0,1.0,1.0,1.0
168565696.0,27,,,,,
168565888.0,7,,,,,
168566608.0,1,,,,,
168566640.0,1,,,,,
168566704.0,1,,,,,
168566736.0,60,,,,,
168566752.0,5,,,,,
168567056.0,8,7.0,7.0,7.0,6.0,6.0
168568656.0,1,,,,,
168568912.0,29,4.0,4.0,4.0,4.0,4.0
168569344.0,6,,,,,
168569840.0,80,4.0,2.0,2.0,,
168570672.0,295,47.0,2.0,1.0,1.0,1.0
168570800.0,117,21.0,8.0,,,
168570928.0,49,,,,,
168571408.0,270,,,,,
168572320.0,1,1.0,1.0,1.0,1.0,1.0
168572816.0,19,,,,,
168572896.0,1,,,,,
168573440.0,1,,,,,
168573600.0,3,,,,,
168574048.0,50,16.0,11.0,9.0,9.0,8.0
168574128.0,11,2.0,2.0,2.0,2.0,2.0
168574288.0,74,1.0,1.0,1.0,1.0,
168574960.0,24,15.0,15.0,4.0,2.0,2.0
168575120.0,1,,,,,
168575904.0,4,,,,,
168576592.0,104,,,,,
168576800.0,3,,,,,
168577328.0,4,,,,,
168577488.0,73,,,,,
168578208.0,35,9.0,,,,
168578768.0,14,3.0,3.0,3.0,3.0,3.0
168579216.0,24,2.0,2.0,1.0,1.0,1.0
168579680.0,64,62.0,62.0,62.0,61.0,50.0
168580176.0,85,22.0,17.0,5.0,5.0,1.0
168580528.0,42,2.0,1.0,1.0,,
168580912.0,29,12.0,12.0,12.0,12.0,12.0
168580944.0,3,,,,,
168581440.0,154,47.0,,,,
168581696.0,1,,,,,
168581760.0,3,,,,,
168581840.0,162,13.0,12.0,8.0,8.0,7.0
168582192.0,84,34.0,32.0,24.0,23.0,23.0
168582256.0,3,,,,,
168582304.0,8,6.0,6.0,6.0,6.0,4.0
168582544.0,2,,,,,
168582752.0,29,2.0,2.0,1.0,1.0,1.0
168582928.0,2,,,,,
168583072.0,4,2.0,2.0,,,
168583680.0,10,3.0,3.0,2.0,,
168583712.0,32,4.0,4.0,1.0,1.0,1.0
168583888.0,119,99.0,98.0,43.0,42.0,42.0
168583952.0,76,7.0,5.0,5.0,5.0,5.0
168584048.0,16,11.0,9.0,9.0,9.0,9.0
168584160.0,31,,,,,
168584224.0,19,2.0,1.0,,,
168584336.0,36,4.0,1.0,,,
168584704.0,29,27.0,27.0,,,
168584752.0,17,11.0,9.0,5.0,,
168584960.0,10,3.0,3.0,3.0,,
168585072.0,187,,,,,
168585424.0,1,,,,,
168585584.0,181,164.0,154.0,117.0,115.0,65.0
168585792.0,44,33.0,5.0,5.0,5.0,5.0
168585904.0,240,74.0,37.0,32.0,31.0,30.0
168585920.0,3,,,,,
168586272.0,2,,,,,
168587216.0,119,27.0,5.0,3.0,3.0,3.0
168587264.0,40,15.0,15.0,15.0,15.0,15.0
168587280.0,55,3.0,3.0,3.0,1.0,1.0
168587904.0,107,25.0,10.0,10.0,10.0,8.0
168588032.0,453,445.0,425.0,2.0,2.0,2.0
168588304.0,10,4.0,1.0,,,
168588960.0,41,7.0,3.0,2.0,1.0,1.0
168589376.0,26,17.0,17.0,17.0,17.0,17.0
168589488.0,28,9.0,9.0,9.0,2.0,2.0
168589840.0,70,28.0,23.0,19.0,11.0,11.0
168589856.0,11,4.0,,,,
168589968.0,35,,,,,
168590016.0,55,6.0,4.0,,,
168590320.0,5,,,,,
168591232.0,62,,,,,
168591952.0,220,167.0,145.0,126.0,111.0,111.0
168592512.0,20,9.0,9.0,8.0,2.0,2.0
168592608.0,623,126.0,126.0,121.0,121.0,121.0
168594000.0,122,61.0,35.0,35.0,31.0,31.0
168594832.0,2,,,,,
168595184.0,24,16.0,14.0,10.0,10.0,10.0
168596320.0,12,9.0,8.0,4.0,3.0,3.0
168597040.0,1,,,,,
168597312.0,18,6.0,6.0,4.0,4.0,4.0
168598256.0,70,18.0,1.0,1.0,,
168599152.0,27,13.0,11.0,,,
168599312.0,78,24.0,14.0,14.0,14.0,14.0
168599568.0,52,4.0,3.0,2.0,2.0,2.0
168600224.0,68,17.0,,,,
168600256.0,14,,,,,
168600304.0,32,10.0,8.0,5.0,5.0,5.0
168600576.0,85,18.0,18.0,,,
168601424.0,4,1.0,1.0,,,
168601520.0,48,6.0,6.0,6.0,6.0,
168601744.0,87,32.0,27.0,24.0,12.0,7.0
168601888.0,52,,,,,
168602016.0,91,28.0,17.0,14.0,13.0,13.0
168602112.0,131,88.0,35.0,9.0,9.0,8.0
168602160.0,13,,,,,
168602256.0,6,1.0,1.0,1.0,1.0,
168602608.0,227,2.0,1.0,1.0,1.0,1.0
168603168.0,390,142.0,141.0,111.0,109.0,109.0
168603312.0,2,,,,,
168603536.0,8,2.0,2.0,2.0,1.0,
168604352.0,109,9.0,6.0,5.0,4.0,4.0
168605376.0,6,,,,,
168605536.0,317,,,,,
168605584.0,34,,,,,
168605808.0,466,110.0,81.0,16.0,14.0,13.0
168606032.0,98,4.0,1.0,1.0,,
168606560.0,75,30.0,25.0,19.0,19.0,19.0
168606608.0,7,4.0,3.0,2.0,1.0,1.0
168606784.0,67,14.0,1.0,1.0,,
168607328.0,23,22.0,22.0,22.0,22.0,22.0
168607440.0,23,1.0,1.0,1.0,1.0,1.0
168607760.0,149,23.0,20.0,17.0,7.0,7.0
168608304.0,16,2.0,2.0,1.0,,
168608736.0,29,14.0,14.0,12.0,12.0,12.0
168609152.0,1,1.0,,,,
168610128.0,56,,,,,
168610240.0,23,2.0,2.0,1.0,1.0,
168610304.0,22,10.0,10.0,10.0,10.0,8.0
168611328.0,65,8.0,8.0,8.0,8.0,8.0
168611456.0,19,9.0,2.0,,,
168611648.0,53,26.0,24.0,24.0,17.0,17.0
168611904.0,10,,,,,
168612288.0,26,6.0,6.0,5.0,2.0,2.0
168612336.0,13,,,,,
168612496.0,82,4.0,4.0,3.0,3.0,3.0
168612608.0,5,1.0,1.0,1.0,1.0,1.0
168612640.0,36,,,,,
168612656.0,7,,,,,
168612816.0,12,3.0,3.0,3.0,3.0,3.0
168613184.0,13,,,,,
168613392.0,38,34.0,4.0,3.0,3.0,3.0
168614032.0,88,7.0,7.0,5.0,3.0,3.0
168614400.0,39,36.0,5.0,2.0,2.0,2.0
168614656.0,7,,,,,
168615104.0,12,,,,,
168615360.0,24,12.0,11.0,1.0,1.0,
168615424.0,116,114.0,113.0,113.0,113.0,113.0
168615520.0,26,1.0,1.0,1.0,,
168615760.0,2,,,,,
168615968.0,17,3.0,2.0,2.0,2.0,2.0
168616096.0,99,4.0,4.0,3.0,3.0,
168616368.0,24,15.0,6.0,3.0,2.0,2.0
168616672.0,4,,,,,
168616768.0,8,1.0,1.0,1.0,1.0,1.0
168616896.0,4,,,,,
168617504.0,1,,,,,
168618032.0,24,20.0,20.0,11.0,8.0,8.0
168618464.0,11,2.0,2.0,2.0,2.0,2.0
168618544.0,109,34.0,26.0,20.0,20.0,20.0
168618928.0,108,23.0,19.0,19.0,15.0,10.0
168619440.0,25,11.0,10.0,5.0,5.0,5.0
168619952.0,18,7.0,2.0,1.0,,
168620128.0,20,7.0,1.0,1.0,1.0,1.0
168621808.0,32,30.0,30.0,30.0,,
168622000.0,37,37.0,12.0,1.0,,
168622256.0,77,28.0,24.0,24.0,24.0,24.0
168622720.0,9,,,,,
168623280.0,1,,,,,
168623328.0,24,20.0,19.0,,,
168623360.0,4,2.0,1.0,1.0,1.0,1.0
168624048.0,1317,1.0,1.0,1.0,1.0,1.0
168624288.0,56,6.0,6.0,6.0,6.0,6.0
168624672.0,156,13.0,7.0,4.0,1.0,1.0
168624832.0,116,22.0,2.0,,,
168624880.0,2,,,,,
168625056.0,6,1.0,1.0,1.0,1.0,1.0
168625520.0,33,,,,,
168625616.0,4,4.0,4.0,4.0,4.0,4.0
168626048.0,50,,,,,
168626336.0,17,7.0,2.0,1.0,1.0,1.0
168627120.0,31,,,,,
168627440.0,81,42.0,,,,
168627984.0,19,17.0,13.0,13.0,,
168628400.0,54,,,,,
168628496.0,17,8.0,8.0,8.0,5.0,5.0
168628560.0,61,9.0,1.0,1.0,1.0,1.0
168628608.0,67,62.0,61.0,61.0,61.0,61.0
168629088.0,8,2.0,2.0,2.0,2.0,
168629200.0,60,49.0,44.0,43.0,34.0,34.0
168629376.0,22,4.0,4.0,4.0,4.0,2.0
168629552.0,24,,,,,
168629952.0,60,50.0,50.0,50.0,50.0,50.0
168631072.0,33,30.0,,,,
168632032.0,5,4.0,4.0,4.0,4.0,4.0
168632096.0,58,19.0,15.0,10.0,,
168632224.0,21,14.0,13.0,12.0,12.0,6.0
168632304.0,16,3.0,,,,
168632528.0,1,1.0,1.0,1.0,1.0,1.0
168632688.0,354,4.0,4.0,3.0,3.0,2.0
168632976.0,19,10.0,6.0,2.0,2.0,2.0
168633216.0,80,7.0,5.0,1.0,1.0,1.0
168633296.0,3,,,,,
168633376.0,33,,,,,
168633472.0,6,3.0,1.0,1.0,1.0,1.0
168634928.0,4,1.0,,,,
168635168.0,56,49.0,49.0,34.0,34.0,34.0
168636032.0,177,161.0,19.0,18.0,18.0,14.0
168636544.0,99,31.0,21.0,2.0,1.0,1.0
168636752.0,99,51.0,51.0,51.0,51.0,51.0
168637488.0,41,10.0,8.0,5.0,5.0,4.0
168637552.0,44,3.0,3.0,3.0,2.0,2.0
168637568.0,37,10.0,4.0,2.0,2.0,2.0
168637936.0,3,,,,,
168638000.0,45,6.0,6.0,,,
168638032.0,8,,,,,
168638224.0,62,31.0,31.0,30.0,,
168638272.0,236,224.0,,,,
168638720.0,136,33.0,30.0,30.0,30.0,30.0
168638896.0,18,5.0,4.0,4.0,4.0,4.0
168639216.0,320,15.0,10.0,7.0,7.0,7.0
168639392.0,16,14.0,14.0,14.0,,
168639408.0,50,13.0,6.0,3.0,2.0,2.0
168639808.0,25,18.0,18.0,18.0,18.0,16.0
168640224.0,5,4.0,4.0,4.0,2.0,
168640736.0,16,5.0,5.0,,,
168641792.0,4,1.0,1.0,1.0,1.0,1.0
168641824.0,10,,,,,
168642240.0,5,1.0,1.0,1.0,1.0,1.0
168642960.0,32,2.0,,,,
168643024.0,3,2.0,2.0,,,
168643168.0,28,22.0,22.0,,,
168643520.0,29,5.0,4.0,3.0,2.0,2.0
168644000.0,158,81.0,66.0,49.0,44.0,44.0
168644304.0,5,2.0,2.0,,,
168645168.0,244,4.0,4.0,4.0,4.0,4.0
168645232.0,38,,,,,
168645552.0,29,,,,,
168645584.0,119,28.0,,,,
168645648.0,133,104.0,103.0,40.0,36.0,36.0
168645712.0,73,9.0,6.0,4.0,2.0,2.0
168646080.0,61,10.0,10.0,,,
168646192.0,14,1.0,1.0,1.0,1.0,1.0
168646416.0,56,24.0,,,,
168646448.0,82,40.0,20.0,4.0,4.0,4.0
168646800.0,250,1.0,,,,
168646976.0,24,5.0,1.0,1.0,1.0,
168647200.0,25,8.0,6.0,5.0,5.0,5.0
168647568.0,120,47.0,34.0,32.0,32.0,32.0
168648160.0,129,1.0,1.0,1.0,1.0,1.0
168648240.0,28,1.0,,,,
168648256.0,8,4.0,4.0,,,
168648672.0,205,140.0,3.0,2.0,2.0,2.0
168648768.0,36,11.0,11.0,10.0,5.0,
168649072.0,3,,,,,
168649216.0,338,43.0,19.0,8.0,6.0,5.0
168650032.0,254,20.0,11.0,6.0,5.0,5.0
168650064.0,4,1.0,1.0,,,
168650656.0,4,,,,,
168650896.0,123,65.0,60.0,56.0,56.0,55.0
168650960.0,134,99.0,75.0,66.0,24.0,24.0
168651280.0,67,,,,,
168651376.0,127,44.0,41.0,25.0,25.0,25.0
168651616.0,28,,,,,
168651712.0,4,,,,,
168651904.0,78,23.0,11.0,10.0,1.0,1.0
168652320.0,32,11.0,6.0,6.0,6.0,6.0
168652368.0,27,,,,,
168652416.0,56,,,,,
168653072.0,7,,,,,
168653168.0,139,3.0,2.0,2.0,,
168653456.0,34,3.0,3.0,3.0,3.0,3.0
168653536.0,2,,,,,
168654256.0,76,21.0,16.0,11.0,10.0,10.0
168654400.0,323,224.0,129.0,53.0,53.0,53.0
168654928.0,312,2.0,,,,
168655296.0,11,,,,,
168655312.0,24,5.0,1.0,,,
168656368.0,2,,,,,
168656704.0,49,,,,,
168657664.0,5,3.0,2.0,1.0,1.0,1.0
168657968.0,159,10.0,1.0,,,
168659216.0,1,,,,,
168660992.0,46,33.0,29.0,29.0,29.0,29.0
168661120.0,58,56.0,36.0,,,
168661616.0,51,25.0,25.0,,,
168662144.0,207,99.0,87.0,22.0,4.0,4.0
168662960.0,2,,,,,
168662976.0,33,30.0,30.0,30.0,,
168663296.0,6,3.0,3.0,1.0,1.0,1.0
168663696.0,2,,,,,
168663904.0,129,109.0,73.0,61.0,34.0,28.0
168664000.0,24,2.0,2.0,2.0,2.0,2.0
168664224.0,65,40.0,3.0,,,
168664544.0,11,,,,,
168664576.0,65,30.0,1.0,1.0,1.0,1.0
168664656.0,22,13.0,13.0,3.0,3.0,3.0
168664896.0,265,160.0,152.0,31.0,30.0,27.0
168665280.0,10,,,,,
168665632.0,33,4.0,2.0,2.0,2.0,2.0
168666432.0,37,3.0,3.0,3.0,3.0,3.0
168666800.0,92,,,,,
168667072.0,259,57.0,57.0,57.0,30.0,30.0
168667392.0,18,,,,,
168667856.0,41,,,,,
168668656.0,60,30.0,,,,
168668832.0,32,1.0,1.0,,,
168668896.0,58,22.0,20.0,11.0,11.0,11.0
168668976.0,25,13.0,1.0,,,
168669344.0,55,20.0,9.0,7.0,3.0,3.0
168669904.0,27,4.0,4.0,1.0,1.0,1.0
168670096.0,7,3.0,3.0,3.0,3.0,3.0
168670272.0,86,27.0,10.0,6.0,6.0,5.0
168670432.0,19,,,,,
168670784.0,4,,,,,
168670816.0,518,18.0,15.0,13.0,5.0,5.0
168670976.0,3,,,,,
168671184.0,26,7.0,6.0,1.0,1.0,1.0
168671232.0,67,19.0,5.0,3.0,3.0,3.0
168671376.0,4,1.0,1.0,1.0,1.0,1.0
168671744.0,81,6.0,6.0,4.0,1.0,
168671808.0,5,,,,,
168671872.0,66,8.0,,,,
168672000.0,157,40.0,2.0,2.0,2.0,2.0
168672416.0,191,11.0,10.0,10.0,10.0,1.0
168672592.0,19,1.0,1.0,1.0,,
168672960.0,84,73.0,69.0,56.0,54.0,54.0
168673488.0,63,26.0,16.0,12.0,12.0,12.0
168673856.0,2,,,,,
168673920.0,23,5.0,5.0,,,
168674032.0,36,,,,,
168674080.0,1,,,,,
168674288.0,58,30.0,30.0,,,
168674528.0,117,,,,,
168675440.0,146,79.0,24.0,19.0,12.0,12.0
168675680.0,39,12.0,11.0,2.0,1.0,1.0
168676064.0,6,1.0,1.0,1.0,1.0,1.0
168676704.0,4,,,,,
168676784.0,1,,,,,
168678240.0,20,9.0,8.0,8.0,8.0,8.0
168678512.0,147,22.0,9.0,5.0,4.0,4.0
168678880.0,55,48.0,2.0,2.0,2.0,2.0
168679312.0,36,27.0,20.0,10.0,10.0,4.0
168679856.0,56,4.0,,,,
168680704.0,29,13.0,6.0,,,
168680992.0,9,,,,,
168681072.0,38,5.0,5.0,5.0,5.0,5.0
168681168.0,16,5.0,5.0,4.0,4.0,1.0
168681360.0,94,5.0,5.0,,,
168682224.0,17,1.0,1.0,1.0,1.0,1.0
168682464.0,34,30.0,30.0,30.0,30.0,30.0
168682880.0,49,,,,,
168682896.0,211,,,,,
168683520.0,78,20.0,19.0,19.0,19.0,19.0
168683728.0,4,1.0,1.0,1.0,1.0,1.0
168683936.0,73,7.0,3.0,2.0,2.0,2.0
168684464.0,96,34.0,21.0,21.0,17.0,7.0
168684560.0,51,12.0,1.0,,,
168684736.0,203,6.0,1.0,,,
168684944.0,2,2.0,,,,
168685296.0,154,,,,,
168685408.0,22,1.0,1.0,1.0,1.0,1.0
168685696.0,53,6.0,,,,
168685920.0,233,160.0,154.0,150.0,2.0,2.0
168685984.0,179,129.0,69.0,53.0,39.0,39.0
168686480.0,20,,,,,
168686720.0,151,75.0,57.0,50.0,48.0,37.0
168687296.0,14,10.0,6.0,4.0,4.0,4.0
168687520.0,41,3.0,2.0,,,
168687776.0,5,,,,,
168687904.0,80,47.0,37.0,37.0,22.0,22.0
168688320.0,208,4.0,3.0,3.0,2.0,2.0
168689136.0,79,26.0,14.0,12.0,4.0,4.0
168689904.0,11,,,,,
168690064.0,17,4.0,3.0,3.0,2.0,2.0
168690080.0,65,8.0,8.0,4.0,4.0,3.0
168690160.0,44,43.0,43.0,13.0,13.0,13.0
168690192.0,150,,,,,
168690736.0,12,,,,,
168691952.0,110,70.0,44.0,38.0,38.0,38.0
168692224.0,21,2.0,2.0,2.0,2.0,2.0
168692688.0,171,5.0,4.0,1.0,,
168692720.0,224,2.0,2.0,2.0,,
168692880.0,5,,,,,
168693152.0,32,6.0,6.0,5.0,,
168693472.0,90,37.0,26.0,10.0,5.0,5.0
168693600.0,26,2.0,,,,
