uid,freq_search_last_30_days,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168668832.0,77,27.0,27.0,6.0,5.0,5.0
168668896.0,210,96.0,83.0,52.0,48.0,41.0
168668976.0,117,70.0,60.0,11.0,,
168669344.0,273,143.0,86.0,50.0,31.0,29.0
168669904.0,26,10.0,10.0,3.0,3.0,3.0
168670096.0,13,7.0,6.0,3.0,2.0,2.0
168670272.0,249,89.0,52.0,40.0,37.0,35.0
168670432.0,40,34.0,34.0,34.0,11.0,11.0
168670784.0,9,,,,,
168670816.0,262,134.0,133.0,133.0,75.0,62.0
168670976.0,15,,,,,
168671184.0,298,53.0,51.0,13.0,13.0,13.0
168671232.0,149,108.0,87.0,66.0,54.0,52.0
168671376.0,24,7.0,3.0,3.0,1.0,1.0
168671744.0,86,4.0,4.0,2.0,1.0,1.0
168671808.0,9,2.0,2.0,,,
168671872.0,121,22.0,,,,
168672000.0,63,38.0,29.0,10.0,10.0,10.0
168672416.0,114,29.0,20.0,20.0,20.0,20.0
168672592.0,49,19.0,19.0,14.0,5.0,4.0
168672960.0,62,44.0,21.0,9.0,7.0,7.0
168673488.0,87,34.0,17.0,6.0,6.0,6.0
168673856.0,4,,,,,
168673920.0,25,,,,,
168674032.0,62,6.0,4.0,4.0,4.0,4.0
168674080.0,13,1.0,,,,
168674288.0,12,11.0,11.0,11.0,,
168674528.0,24,,,,,
168675440.0,395,273.0,132.0,66.0,51.0,51.0
168675680.0,23,9.0,1.0,1.0,1.0,1.0
168676016.0,9,,,,,
168676064.0,28,20.0,17.0,16.0,15.0,15.0
168676704.0,14,3.0,3.0,1.0,,
168676784.0,14,7.0,6.0,6.0,6.0,6.0
168678240.0,64,48.0,20.0,19.0,16.0,15.0
168678512.0,84,45.0,22.0,12.0,9.0,9.0
168678880.0,59,19.0,18.0,5.0,5.0,5.0
168679312.0,95,45.0,28.0,16.0,13.0,8.0
168679856.0,69,46.0,41.0,41.0,38.0,37.0
168680704.0,35,26.0,21.0,13.0,10.0,10.0
168680992.0,21,16.0,10.0,9.0,9.0,7.0
168681072.0,147,133.0,123.0,110.0,82.0,77.0
168681168.0,59,41.0,40.0,9.0,3.0,3.0
168681360.0,205,100.0,80.0,12.0,8.0,8.0
168682224.0,90,60.0,50.0,41.0,41.0,25.0
168682464.0,45,33.0,26.0,25.0,22.0,18.0
168682880.0,166,4.0,4.0,4.0,4.0,4.0
168682896.0,31,,,,,
168683520.0,126,56.0,27.0,23.0,22.0,21.0
168683728.0,15,1.0,1.0,,,
168683936.0,105,18.0,18.0,17.0,17.0,17.0
168684464.0,134,97.0,16.0,16.0,15.0,15.0
168684560.0,90,26.0,,,,
168684736.0,92,24.0,20.0,9.0,8.0,8.0
168684944.0,21,13.0,7.0,4.0,3.0,3.0
168685296.0,45,13.0,13.0,13.0,13.0,13.0
168685408.0,53,15.0,1.0,,,
168685696.0,39,14.0,4.0,2.0,2.0,2.0
168685920.0,99,19.0,18.0,6.0,5.0,5.0
168685984.0,7,,,,,
168686480.0,36,5.0,5.0,1.0,1.0,1.0
168686720.0,265,211.0,178.0,146.0,143.0,142.0
168687296.0,124,67.0,60.0,44.0,38.0,23.0
168687520.0,65,14.0,6.0,,,
168687776.0,14,5.0,2.0,2.0,2.0,2.0
168687904.0,110,47.0,35.0,35.0,23.0,21.0
168688320.0,44,7.0,6.0,6.0,6.0,6.0
168688768.0,163,54.0,52.0,32.0,32.0,16.0
168689136.0,200,148.0,83.0,58.0,45.0,45.0
168689904.0,9,1.0,1.0,,,
168690064.0,157,105.0,88.0,78.0,63.0,63.0
168690080.0,159,105.0,103.0,63.0,44.0,41.0
168690160.0,16,1.0,1.0,1.0,1.0,1.0
168690192.0,54,2.0,2.0,2.0,2.0,2.0
168690736.0,72,29.0,26.0,20.0,6.0,5.0
168691952.0,181,135.0,84.0,68.0,63.0,62.0
168692224.0,42,3.0,2.0,2.0,2.0,2.0
168692688.0,47,43.0,14.0,2.0,1.0,1.0
168692720.0,72,11.0,11.0,11.0,4.0,4.0
168692880.0,40,12.0,5.0,4.0,4.0,
168693152.0,76,24.0,20.0,13.0,1.0,1.0
168693472.0,105,50.0,32.0,31.0,14.0,13.0
168693600.0,1,,,,,
168693616.0,52,15.0,9.0,6.0,5.0,5.0
168694384.0,3,,,,,
168694560.0,250,187.0,117.0,70.0,49.0,48.0
168695040.0,32,28.0,28.0,26.0,26.0,26.0
168695072.0,85,17.0,13.0,12.0,12.0,11.0
168695136.0,139,104.0,104.0,88.0,62.0,47.0
168695184.0,73,47.0,40.0,26.0,20.0,16.0
168695504.0,72,20.0,1.0,1.0,1.0,1.0
168695520.0,136,84.0,73.0,58.0,42.0,42.0
168695744.0,94,17.0,17.0,17.0,9.0,7.0
168696112.0,113,88.0,53.0,4.0,4.0,3.0
168696496.0,14,3.0,3.0,3.0,3.0,
168696544.0,73,16.0,16.0,14.0,9.0,8.0
168696800.0,39,5.0,5.0,3.0,2.0,2.0
168697184.0,46,16.0,15.0,14.0,9.0,8.0
168697952.0,113,3.0,,,,
168698000.0,5,,,,,
168698144.0,60,35.0,34.0,31.0,26.0,26.0
168698496.0,30,,,,,
168698528.0,242,35.0,31.0,17.0,17.0,17.0
168698544.0,34,15.0,5.0,3.0,3.0,2.0
168698656.0,6,2.0,2.0,,,
168698800.0,58,30.0,24.0,23.0,23.0,23.0
168699248.0,292,199.0,171.0,94.0,89.0,89.0
168699792.0,29,16.0,11.0,5.0,5.0,2.0
168699936.0,51,32.0,31.0,9.0,3.0,3.0
168700384.0,23,13.0,13.0,,,
168701152.0,44,26.0,8.0,6.0,5.0,5.0
168701248.0,65,32.0,25.0,16.0,14.0,14.0
168701568.0,126,39.0,36.0,16.0,8.0,
168702016.0,73,39.0,39.0,35.0,23.0,11.0
168702240.0,129,46.0,28.0,21.0,7.0,7.0
168703024.0,65,42.0,42.0,31.0,31.0,31.0
168703328.0,120,88.0,21.0,10.0,,
168703376.0,36,2.0,1.0,1.0,1.0,
168703552.0,96,67.0,55.0,40.0,35.0,35.0
168703680.0,225,54.0,43.0,34.0,34.0,34.0
168704176.0,64,31.0,3.0,3.0,3.0,3.0
168704640.0,20,1.0,1.0,1.0,1.0,1.0
168704752.0,5,,,,,
168705136.0,2,,,,,
168705296.0,75,22.0,9.0,,,
168705328.0,51,40.0,35.0,32.0,32.0,32.0
168706400.0,164,104.0,79.0,69.0,32.0,23.0
168706656.0,91,70.0,54.0,19.0,14.0,9.0
168707232.0,55,23.0,14.0,14.0,14.0,14.0
168708112.0,60,32.0,32.0,32.0,30.0,30.0
168708352.0,89,26.0,26.0,25.0,2.0,2.0
168709056.0,37,1.0,1.0,1.0,1.0,1.0
168709280.0,106,54.0,53.0,42.0,40.0,39.0
168709760.0,94,28.0,26.0,17.0,16.0,15.0
168710048.0,62,16.0,9.0,7.0,3.0,3.0
168710656.0,30,3.0,,,,
168710880.0,83,11.0,10.0,10.0,10.0,10.0
168711104.0,67,30.0,28.0,26.0,23.0,23.0
168711744.0,89,58.0,32.0,4.0,4.0,4.0
168711856.0,112,81.0,76.0,58.0,55.0,55.0
168712096.0,36,18.0,10.0,9.0,8.0,8.0
168712352.0,26,16.0,,,,
168712544.0,28,7.0,5.0,5.0,5.0,5.0
168712880.0,170,51.0,41.0,34.0,28.0,27.0
168713584.0,7,2.0,2.0,2.0,2.0,2.0
168713904.0,78,33.0,20.0,16.0,13.0,13.0
168714016.0,131,88.0,84.0,59.0,33.0,32.0
168714048.0,299,279.0,152.0,142.0,139.0,112.0
168714416.0,137,94.0,72.0,56.0,35.0,34.0
168714464.0,32,7.0,1.0,,,
168715616.0,39,4.0,,,,
168715648.0,103,40.0,24.0,9.0,9.0,7.0
168715760.0,142,94.0,84.0,79.0,77.0,76.0
168716224.0,16,,,,,
168716288.0,73,15.0,12.0,8.0,8.0,8.0
168716320.0,119,84.0,67.0,62.0,52.0,51.0
168716688.0,197,76.0,51.0,39.0,28.0,27.0
168717024.0,330,189.0,169.0,59.0,14.0,9.0
168717296.0,40,26.0,18.0,18.0,16.0,16.0
168717680.0,167,53.0,53.0,45.0,40.0,40.0
168717728.0,30,,,,,
168718192.0,142,56.0,51.0,51.0,18.0,18.0
168718704.0,8,,,,,
168718912.0,202,125.0,124.0,106.0,77.0,77.0
168719200.0,65,17.0,14.0,10.0,8.0,8.0
168719568.0,22,2.0,2.0,2.0,2.0,2.0
168719872.0,3,1.0,1.0,1.0,1.0,1.0
168720032.0,173,109.0,66.0,27.0,18.0,18.0
168720624.0,38,16.0,12.0,9.0,9.0,9.0
168721248.0,36,24.0,22.0,6.0,6.0,6.0
168722208.0,9,,,,,
168722512.0,116,44.0,44.0,41.0,29.0,27.0
168723264.0,61,31.0,30.0,19.0,19.0,18.0
168723504.0,47,34.0,34.0,7.0,6.0,6.0
168723536.0,67,30.0,30.0,26.0,23.0,21.0
168723904.0,23,3.0,1.0,,,
168724208.0,192,36.0,22.0,17.0,15.0,15.0
168724240.0,8,,,,,
168724688.0,158,121.0,80.0,43.0,33.0,29.0
168725120.0,105,30.0,7.0,5.0,4.0,3.0
168725328.0,22,2.0,1.0,1.0,,
168725440.0,23,6.0,5.0,4.0,4.0,3.0
168725456.0,220,64.0,22.0,8.0,8.0,8.0
168726432.0,19,4.0,3.0,2.0,2.0,2.0
168726736.0,164,101.0,69.0,37.0,7.0,6.0
168726928.0,64,20.0,13.0,3.0,3.0,
168726960.0,20,13.0,1.0,,,
168727696.0,153,39.0,28.0,3.0,3.0,2.0
168727984.0,177,129.0,80.0,66.0,28.0,28.0
168728096.0,61,15.0,14.0,10.0,10.0,10.0
168728144.0,39,31.0,28.0,24.0,13.0,12.0
168728192.0,122,97.0,69.0,56.0,50.0,49.0
168728240.0,42,26.0,26.0,26.0,26.0,25.0
168728320.0,120,13.0,13.0,7.0,7.0,5.0
168728336.0,312,169.0,150.0,124.0,101.0,79.0
168728976.0,23,6.0,3.0,3.0,3.0,
168729392.0,127,71.0,65.0,63.0,62.0,62.0
168729440.0,278,128.0,106.0,86.0,82.0,82.0
168731360.0,164,77.0,74.0,50.0,20.0,20.0
168731392.0,283,100.0,91.0,34.0,32.0,26.0
168731664.0,58,37.0,31.0,29.0,28.0,27.0
168731712.0,62,11.0,3.0,1.0,1.0,
168731760.0,70,42.0,39.0,32.0,14.0,12.0
168732016.0,3,,,,,
168732416.0,85,42.0,32.0,18.0,13.0,12.0
168732608.0,55,22.0,19.0,19.0,19.0,19.0
168732640.0,79,28.0,23.0,17.0,17.0,15.0
168732736.0,11,,,,,
168733456.0,8,1.0,1.0,1.0,1.0,1.0
168733808.0,89,71.0,71.0,67.0,67.0,67.0
168733904.0,57,12.0,12.0,10.0,8.0,6.0
168734160.0,34,10.0,10.0,1.0,,
168735392.0,30,10.0,7.0,7.0,6.0,6.0
168736112.0,37,12.0,3.0,3.0,2.0,2.0
168736240.0,91,34.0,20.0,12.0,9.0,9.0
168736848.0,78,23.0,9.0,3.0,3.0,3.0
168737120.0,34,5.0,1.0,,,
168737392.0,17,,,,,
168737776.0,18,6.0,3.0,3.0,2.0,2.0
168737936.0,177,91.0,80.0,21.0,13.0,13.0
168738448.0,15,,,,,
168738480.0,71,62.0,36.0,36.0,32.0,32.0
168738608.0,32,27.0,25.0,25.0,24.0,23.0
168738832.0,107,35.0,32.0,20.0,18.0,18.0
168738848.0,221,66.0,21.0,14.0,13.0,13.0
168738928.0,59,3.0,3.0,,,
168739216.0,28,10.0,10.0,8.0,8.0,8.0
168739568.0,121,31.0,31.0,28.0,28.0,28.0
168740208.0,80,53.0,42.0,24.0,21.0,21.0
168740784.0,12,,,,,
168741008.0,79,34.0,34.0,34.0,29.0,29.0
168741664.0,59,12.0,12.0,6.0,5.0,5.0
168742192.0,75,21.0,21.0,21.0,,
168742272.0,226,90.0,86.0,77.0,57.0,56.0
168742512.0,73,24.0,21.0,20.0,15.0,15.0
168742688.0,14,1.0,1.0,1.0,1.0,1.0
168742720.0,90,46.0,33.0,29.0,25.0,25.0
168743008.0,262,166.0,158.0,102.0,61.0,61.0
168743408.0,212,138.0,106.0,50.0,33.0,33.0
168743584.0,611,344.0,331.0,237.0,222.0,179.0
168743760.0,10,1.0,,,,
168743920.0,78,14.0,12.0,6.0,3.0,2.0
168744224.0,124,63.0,39.0,30.0,24.0,24.0
168744368.0,44,9.0,,,,
168744400.0,489,369.0,326.0,326.0,284.0,221.0
168744560.0,73,29.0,29.0,23.0,,
168744640.0,66,21.0,16.0,15.0,15.0,15.0
168744960.0,78,30.0,29.0,19.0,17.0,17.0
168745152.0,27,9.0,6.0,5.0,5.0,5.0
168745760.0,28,6.0,2.0,,,
168745888.0,118,32.0,30.0,19.0,18.0,18.0
168746112.0,171,17.0,10.0,9.0,3.0,3.0
168746160.0,58,18.0,7.0,4.0,4.0,2.0
168746208.0,122,95.0,80.0,75.0,35.0,35.0
168746448.0,10,,,,,
168746544.0,66,10.0,10.0,2.0,2.0,1.0
168746688.0,93,66.0,26.0,18.0,14.0,14.0
168746896.0,73,23.0,20.0,16.0,16.0,16.0
168747344.0,146,45.0,41.0,28.0,24.0,15.0
168747824.0,249,95.0,42.0,31.0,31.0,27.0
168748080.0,7,,,,,
168748912.0,3,,,,,
168749040.0,114,66.0,39.0,16.0,6.0,6.0
168749184.0,35,7.0,,,,
168749696.0,91,4.0,2.0,2.0,,
168749728.0,35,13.0,13.0,6.0,5.0,5.0
168750256.0,196,155.0,155.0,49.0,48.0,22.0
168751520.0,118,21.0,15.0,3.0,3.0,3.0
168751632.0,70,15.0,11.0,11.0,11.0,9.0
168751936.0,20,,,,,
168752464.0,67,27.0,21.0,15.0,15.0,15.0
168752768.0,130,89.0,75.0,74.0,74.0,64.0
168753328.0,24,8.0,4.0,2.0,2.0,2.0
168753952.0,46,21.0,18.0,5.0,2.0,2.0
168754288.0,97,45.0,29.0,23.0,18.0,17.0
168754864.0,46,6.0,4.0,4.0,4.0,3.0
168755120.0,80,21.0,17.0,11.0,10.0,9.0
168755232.0,26,,,,,
168755296.0,46,14.0,14.0,12.0,12.0,12.0
168755856.0,36,,,,,
168755936.0,53,27.0,26.0,25.0,24.0,23.0
168756192.0,139,83.0,72.0,64.0,51.0,51.0
168756272.0,46,15.0,15.0,7.0,3.0,3.0
168756288.0,52,,,,,
168756560.0,56,45.0,38.0,36.0,6.0,4.0
168756880.0,62,19.0,13.0,3.0,3.0,2.0
168757424.0,100,74.0,73.0,51.0,35.0,35.0
168757472.0,160,89.0,60.0,46.0,,
168757824.0,312,179.0,164.0,126.0,117.0,115.0
168758400.0,154,31.0,31.0,15.0,11.0,11.0
168758496.0,58,1.0,1.0,1.0,1.0,1.0
168758976.0,159,79.0,24.0,19.0,19.0,19.0
168759152.0,281,57.0,35.0,30.0,25.0,25.0
168759472.0,36,4.0,4.0,4.0,1.0,
168759504.0,22,6.0,5.0,4.0,,
168759520.0,153,118.0,96.0,53.0,50.0,46.0
168759728.0,109,13.0,1.0,1.0,,
168759968.0,184,135.0,135.0,135.0,135.0,135.0
168760624.0,73,24.0,19.0,17.0,,
168761184.0,32,1.0,1.0,,,
168761280.0,14,,,,,
168761440.0,29,9.0,8.0,7.0,7.0,2.0
168761840.0,120,54.0,37.0,19.0,12.0,12.0
168761856.0,50,32.0,32.0,27.0,25.0,24.0
168762192.0,86,42.0,15.0,5.0,5.0,5.0
168762384.0,105,66.0,55.0,39.0,31.0,20.0
168762528.0,34,9.0,9.0,4.0,3.0,3.0
168762688.0,15,6.0,6.0,6.0,6.0,5.0
168762816.0,100,59.0,46.0,44.0,44.0,43.0
168763040.0,33,,,,,
168763328.0,110,41.0,41.0,21.0,21.0,21.0
168763360.0,53,4.0,2.0,2.0,2.0,2.0
168763536.0,126,69.0,51.0,38.0,34.0,34.0
168764352.0,94,42.0,40.0,39.0,37.0,36.0
168764512.0,113,39.0,30.0,6.0,6.0,5.0
168764656.0,38,14.0,12.0,8.0,8.0,8.0
168765248.0,94,53.0,13.0,6.0,5.0,5.0
168765904.0,85,29.0,5.0,2.0,2.0,
168765984.0,231,180.0,159.0,98.0,90.0,78.0
168766016.0,43,15.0,13.0,10.0,8.0,7.0
168766208.0,33,7.0,5.0,5.0,3.0,3.0
168766336.0,153,82.0,66.0,39.0,38.0,37.0
168766432.0,29,9.0,9.0,3.0,2.0,2.0
168766608.0,50,9.0,7.0,7.0,7.0,7.0
168766912.0,274,196.0,131.0,64.0,46.0,43.0
168767008.0,93,9.0,7.0,6.0,5.0,5.0
168767104.0,172,50.0,48.0,23.0,4.0,4.0
168767632.0,174,95.0,27.0,17.0,,
168767728.0,37,1.0,1.0,,,
168768240.0,4,,,,,
168768480.0,182,100.0,65.0,38.0,33.0,32.0
168768528.0,46,11.0,5.0,5.0,5.0,5.0
168768800.0,107,27.0,14.0,7.0,6.0,
168768976.0,145,31.0,29.0,29.0,11.0,11.0
168769376.0,7,,,,,
168769536.0,51,31.0,30.0,29.0,29.0,29.0
168769616.0,174,128.0,104.0,79.0,57.0,56.0
168770448.0,164,106.0,88.0,55.0,48.0,47.0
168770816.0,76,46.0,40.0,20.0,12.0,10.0
168770880.0,43,16.0,2.0,2.0,2.0,1.0
168770944.0,69,21.0,20.0,11.0,8.0,8.0
168771040.0,30,15.0,10.0,10.0,10.0,10.0
168771456.0,25,2.0,2.0,2.0,2.0,2.0
168771568.0,111,12.0,12.0,12.0,12.0,12.0
168771664.0,14,,,,,
168771792.0,47,3.0,,,,
168772096.0,210,82.0,75.0,55.0,48.0,43.0
168772944.0,107,66.0,62.0,47.0,18.0,17.0
168773232.0,72,26.0,25.0,22.0,22.0,22.0
168773616.0,41,35.0,34.0,31.0,2.0,2.0
168773760.0,16,11.0,11.0,11.0,11.0,11.0
168774080.0,93,8.0,1.0,1.0,1.0,1.0
168774096.0,11,2.0,1.0,1.0,,
168774624.0,26,19.0,5.0,2.0,2.0,1.0
168774752.0,35,13.0,9.0,6.0,2.0,
168774832.0,75,44.0,28.0,26.0,23.0,22.0
168775024.0,19,7.0,4.0,,,
168775072.0,69,51.0,51.0,,,
168775728.0,181,136.0,122.0,108.0,94.0,92.0
168776064.0,79,52.0,52.0,51.0,48.0,48.0
168776192.0,362,246.0,206.0,171.0,142.0,138.0
168776592.0,178,39.0,34.0,32.0,30.0,30.0
168776608.0,55,2.0,2.0,,,
168776672.0,59,40.0,21.0,10.0,10.0,9.0
168776816.0,27,5.0,5.0,5.0,4.0,4.0
168777328.0,25,4.0,4.0,4.0,2.0,2.0
168777520.0,57,14.0,11.0,5.0,5.0,5.0
168777776.0,2,,,,,
168777920.0,76,50.0,2.0,,,
168778160.0,81,47.0,40.0,25.0,16.0,11.0
168778496.0,34,,,,,
168778736.0,66,19.0,17.0,12.0,11.0,11.0
168778768.0,21,1.0,1.0,,,
168778848.0,115,61.0,58.0,27.0,25.0,24.0
168778928.0,93,35.0,30.0,23.0,23.0,23.0
168779264.0,7,,,,,
168779440.0,115,32.0,21.0,4.0,4.0,3.0
168779968.0,49,5.0,2.0,2.0,2.0,
168780448.0,8,4.0,,,,
168780816.0,378,77.0,73.0,6.0,,
168781120.0,334,155.0,107.0,68.0,58.0,55.0
168781456.0,20,,,,,
168781760.0,157,68.0,53.0,48.0,33.0,31.0
168781824.0,59,14.0,14.0,12.0,12.0,12.0
168782256.0,255,107.0,103.0,69.0,51.0,41.0
168782352.0,41,9.0,4.0,4.0,4.0,3.0
168782848.0,65,23.0,19.0,16.0,8.0,8.0
168783136.0,85,41.0,16.0,8.0,8.0,7.0
168783152.0,21,2.0,2.0,2.0,2.0,2.0
168783520.0,12,2.0,2.0,2.0,,
168783920.0,11,1.0,1.0,,,
168783952.0,5,,,,,
168784176.0,7,,,,,
168785120.0,72,,,,,
168785280.0,4,2.0,2.0,2.0,2.0,2.0
168785408.0,477,302.0,135.0,114.0,86.0,86.0
168785504.0,129,75.0,56.0,25.0,25.0,21.0
168785888.0,33,,,,,
168785952.0,8,,,,,
168786016.0,191,72.0,26.0,1.0,1.0,1.0
168786144.0,48,31.0,13.0,6.0,2.0,2.0
168786336.0,33,11.0,7.0,6.0,6.0,
168786752.0,56,45.0,44.0,27.0,5.0,5.0
168786784.0,33,17.0,17.0,12.0,12.0,12.0
168786944.0,38,10.0,8.0,2.0,2.0,2.0
168787392.0,58,48.0,48.0,47.0,47.0,47.0
168787488.0,58,24.0,21.0,21.0,21.0,21.0
168787600.0,7,,,,,
168787920.0,27,4.0,2.0,1.0,1.0,1.0
168788416.0,16,,,,,
168788720.0,250,61.0,56.0,41.0,8.0,7.0
168788896.0,23,5.0,5.0,5.0,5.0,5.0
168789216.0,108,49.0,31.0,15.0,15.0,15.0
168789296.0,24,3.0,2.0,2.0,1.0,1.0
168789456.0,39,14.0,12.0,7.0,1.0,1.0
168789792.0,38,4.0,,,,
168790256.0,2,,,,,
168790784.0,8,,,,,
168790896.0,33,15.0,10.0,8.0,3.0,3.0
168791088.0,58,28.0,25.0,22.0,22.0,22.0
168791296.0,227,132.0,19.0,19.0,11.0,11.0
168791424.0,6,,,,,
168791456.0,196,33.0,29.0,28.0,23.0,23.0
168791520.0,59,,,,,
168791776.0,14,,,,,
168791920.0,164,23.0,9.0,9.0,,
168791952.0,165,82.0,38.0,34.0,33.0,33.0
168792208.0,207,170.0,167.0,142.0,139.0,139.0
168792656.0,48,31.0,31.0,25.0,16.0,13.0
168792992.0,33,1.0,,,,
168793312.0,53,37.0,37.0,,,
168793552.0,37,7.0,3.0,,,
168793616.0,39,8.0,8.0,4.0,,
168793760.0,121,32.0,13.0,12.0,12.0,10.0
168794048.0,23,,,,,
168794272.0,50,5.0,5.0,,,
168794288.0,58,41.0,38.0,31.0,28.0,28.0
168794400.0,131,54.0,33.0,19.0,18.0,10.0
168794496.0,151,82.0,74.0,67.0,67.0,66.0
168794752.0,22,7.0,7.0,7.0,7.0,7.0
168795136.0,15,1.0,1.0,,,
168795552.0,65,41.0,39.0,31.0,25.0,25.0
168795824.0,34,24.0,16.0,5.0,5.0,5.0
168795984.0,7,,,,,
168796432.0,63,44.0,43.0,20.0,20.0,20.0
168796512.0,24,6.0,5.0,5.0,5.0,5.0
168796656.0,117,79.0,76.0,74.0,74.0,71.0
168797216.0,23,1.0,1.0,,,
168797248.0,30,,,,,
168797280.0,65,,,,,
168797488.0,126,55.0,23.0,8.0,7.0,6.0
168797568.0,112,30.0,16.0,11.0,11.0,10.0
168797760.0,29,3.0,3.0,3.0,3.0,2.0
168798016.0,37,11.0,5.0,1.0,,
168798160.0,97,64.0,54.0,21.0,19.0,19.0
168798320.0,99,4.0,1.0,,,
168798704.0,74,22.0,19.0,5.0,4.0,4.0
168798720.0,65,1.0,1.0,1.0,1.0,1.0
168798848.0,104,58.0,44.0,27.0,27.0,27.0
168799232.0,57,8.0,1.0,,,
168799360.0,16,7.0,5.0,,,
168799536.0,20,5.0,5.0,,,
168799600.0,1,,,,,
168799792.0,26,16.0,16.0,16.0,16.0,11.0
168799856.0,13,4.0,4.0,4.0,4.0,2.0
168799984.0,13,6.0,2.0,2.0,2.0,1.0
168800096.0,122,23.0,6.0,3.0,3.0,3.0
168800144.0,89,47.0,36.0,25.0,13.0,10.0
168801024.0,64,37.0,18.0,5.0,3.0,2.0
168801312.0,63,33.0,29.0,19.0,12.0,12.0
168801872.0,13,1.0,1.0,1.0,1.0,1.0
168802240.0,244,194.0,161.0,55.0,48.0,42.0
168802544.0,159,9.0,3.0,,,
168802784.0,104,6.0,5.0,1.0,1.0,1.0
168803040.0,452,141.0,7.0,4.0,4.0,4.0
168803088.0,151,25.0,13.0,7.0,7.0,7.0
168803392.0,8,4.0,,,,
168803456.0,171,128.0,114.0,59.0,40.0,38.0
168803584.0,213,86.0,73.0,60.0,35.0,34.0
168803632.0,73,11.0,2.0,2.0,,
168803920.0,381,294.0,259.0,232.0,99.0,95.0
168804560.0,80,38.0,33.0,25.0,22.0,22.0
168804816.0,100,82.0,64.0,62.0,57.0,57.0
168804864.0,45,16.0,9.0,2.0,2.0,2.0
168805392.0,63,14.0,13.0,2.0,1.0,1.0
168805600.0,106,9.0,6.0,6.0,6.0,
168805616.0,46,4.0,1.0,,,
168805680.0,59,11.0,9.0,8.0,5.0,5.0
168805840.0,35,12.0,2.0,1.0,1.0,
168806032.0,157,92.0,82.0,72.0,55.0,48.0
168806128.0,126,63.0,55.0,21.0,15.0,11.0
168806448.0,51,43.0,41.0,38.0,33.0,33.0
168806464.0,212,116.0,73.0,36.0,27.0,27.0
168806496.0,155,135.0,86.0,31.0,16.0,16.0
168806512.0,199,90.0,84.0,73.0,61.0,59.0
168806656.0,328,179.0,145.0,112.0,109.0,100.0
168807008.0,16,1.0,,,,
168807616.0,318,306.0,299.0,299.0,299.0,298.0
168807824.0,192,108.0,77.0,64.0,36.0,31.0
168807920.0,26,18.0,18.0,15.0,,
168809136.0,11,,,,,
168809312.0,51,26.0,23.0,22.0,22.0,22.0
168809584.0,30,4.0,3.0,1.0,1.0,1.0
168809616.0,64,15.0,8.0,3.0,3.0,3.0
168809664.0,181,109.0,83.0,52.0,49.0,47.0
168810576.0,47,3.0,3.0,3.0,1.0,1.0
168811280.0,82,32.0,22.0,22.0,22.0,22.0
168811856.0,2,1.0,1.0,,,
168812032.0,91,21.0,12.0,2.0,2.0,
168812192.0,117,28.0,23.0,16.0,10.0,10.0
168812384.0,10,6.0,3.0,3.0,3.0,3.0
168812752.0,71,63.0,50.0,25.0,3.0,3.0
168812928.0,248,191.0,156.0,150.0,136.0,136.0
168813696.0,70,35.0,35.0,35.0,6.0,6.0
168814432.0,125,92.0,62.0,46.0,41.0,26.0
168814768.0,18,3.0,3.0,,,
168814912.0,160,85.0,46.0,21.0,10.0,10.0
168814944.0,38,13.0,13.0,11.0,11.0,11.0
168815728.0,86,29.0,23.0,14.0,11.0,7.0
168815824.0,38,19.0,19.0,,,
168816192.0,153,52.0,33.0,19.0,11.0,10.0
168816464.0,11,5.0,5.0,,,
168817184.0,14,1.0,1.0,1.0,,
168817536.0,125,46.0,25.0,24.0,21.0,21.0
168817664.0,127,85.0,75.0,57.0,40.0,30.0
168817776.0,66,44.0,22.0,11.0,2.0,2.0
168818608.0,44,5.0,4.0,3.0,1.0,1.0
168818752.0,208,101.0,80.0,60.0,32.0,31.0
168819136.0,4,,,,,
168819376.0,62,48.0,48.0,42.0,16.0,14.0
168820112.0,18,14.0,14.0,10.0,10.0,10.0
168820160.0,38,,,,,
168820192.0,37,7.0,3.0,2.0,2.0,2.0
168820720.0,12,3.0,1.0,1.0,,
168821824.0,37,11.0,10.0,9.0,9.0,9.0
168823248.0,141,101.0,91.0,86.0,84.0,83.0
168823600.0,45,11.0,11.0,8.0,8.0,6.0
168824080.0,247,136.0,106.0,94.0,92.0,90.0
168824992.0,43,19.0,19.0,12.0,11.0,11.0
168825232.0,38,15.0,4.0,4.0,4.0,4.0
168825568.0,13,,,,,
168825648.0,129,88.0,75.0,55.0,48.0,47.0
168825728.0,45,10.0,10.0,7.0,4.0,4.0
168825760.0,156,83.0,43.0,28.0,21.0,21.0
168825856.0,11,2.0,2.0,2.0,2.0,
168826160.0,42,20.0,17.0,11.0,6.0,4.0
168826432.0,474,7.0,6.0,1.0,1.0,1.0
168826960.0,159,55.0,36.0,25.0,25.0,25.0
168827376.0,290,263.0,146.0,13.0,10.0,10.0
168827984.0,196,129.0,124.0,69.0,23.0,20.0
168828560.0,5,,,,,
168829920.0,26,15.0,12.0,11.0,11.0,9.0
168830096.0,17,,,,,
168830464.0,257,166.0,83.0,58.0,49.0,49.0
168830640.0,331,190.0,116.0,8.0,2.0,1.0
168830752.0,8,,,,,
168831232.0,39,29.0,25.0,18.0,10.0,10.0
168831904.0,54,,,,,
