uid,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168523024.0,7,7.0,3.0,3.0,3.0
168523120.0,94,65.0,22.0,17.0,17.0
168523296.0,32,28.0,26.0,23.0,17.0
168524944.0,134,93.0,72.0,43.0,38.0
168525584.0,5,1.0,1.0,1.0,1.0
168525744.0,59,39.0,35.0,28.0,27.0
168525760.0,110,80.0,25.0,7.0,7.0
168526400.0,81,35.0,27.0,24.0,24.0
168526752.0,76,57.0,56.0,56.0,56.0
168526832.0,80,71.0,8.0,6.0,1.0
168527552.0,53,41.0,32.0,31.0,31.0
168527792.0,29,20.0,17.0,10.0,10.0
168528304.0,33,25.0,22.0,14.0,10.0
168528560.0,19,5.0,5.0,5.0,5.0
168528592.0,83,72.0,40.0,20.0,20.0
168528672.0,18,3.0,1.0,,
168529408.0,32,25.0,16.0,16.0,16.0
168529744.0,36,28.0,25.0,24.0,24.0
168529808.0,25,15.0,11.0,11.0,11.0
168531168.0,320,291.0,266.0,201.0,192.0
168531536.0,80,58.0,21.0,3.0,2.0
168532000.0,60,36.0,17.0,8.0,8.0
168532528.0,48,47.0,43.0,25.0,24.0
168532736.0,96,83.0,68.0,43.0,42.0
168532768.0,9,5.0,,,
168533664.0,30,24.0,16.0,16.0,16.0
168534064.0,78,61.0,41.0,38.0,36.0
168534976.0,89,63.0,57.0,57.0,57.0
168535136.0,35,22.0,6.0,6.0,6.0
168535328.0,3,3.0,,,
168535440.0,69,56.0,55.0,39.0,39.0
168536448.0,121,84.0,77.0,54.0,50.0
168536704.0,14,11.0,3.0,2.0,2.0
168536768.0,2,2.0,2.0,2.0,
168536944.0,10,2.0,2.0,2.0,1.0
168537008.0,17,14.0,13.0,13.0,13.0
168537088.0,1,,,,
168537312.0,7,6.0,1.0,,
168537424.0,36,36.0,36.0,36.0,36.0
168539504.0,57,10.0,1.0,1.0,1.0
168540016.0,109,38.0,26.0,17.0,17.0
168540224.0,48,31.0,25.0,20.0,20.0
168540464.0,24,23.0,15.0,14.0,14.0
168540624.0,6,,,,
168540944.0,79,69.0,64.0,40.0,38.0
168540960.0,112,106.0,53.0,30.0,30.0
168541040.0,7,7.0,7.0,,
168541264.0,56,24.0,,,
168541360.0,13,13.0,10.0,10.0,9.0
168541376.0,34,32.0,30.0,25.0,25.0
168542016.0,8,8.0,6.0,5.0,5.0
168542032.0,2,2.0,,,
168542256.0,18,18.0,18.0,18.0,18.0
168542416.0,65,34.0,14.0,14.0,14.0
168542928.0,29,26.0,24.0,24.0,24.0
168543056.0,15,14.0,5.0,5.0,5.0
168543104.0,4,2.0,,,
168543232.0,47,43.0,37.0,10.0,8.0
168543264.0,38,28.0,22.0,18.0,15.0
168544064.0,16,9.0,4.0,4.0,4.0
168544192.0,5,2.0,,,
168544224.0,81,78.0,53.0,7.0,6.0
168544592.0,7,6.0,3.0,3.0,3.0
168544752.0,24,23.0,19.0,16.0,16.0
168544816.0,65,30.0,20.0,20.0,17.0
168545216.0,34,34.0,24.0,8.0,7.0
168545616.0,70,59.0,44.0,37.0,36.0
168545936.0,5,,,,
168545952.0,27,23.0,11.0,5.0,5.0
168546384.0,7,5.0,4.0,4.0,4.0
168547296.0,14,11.0,11.0,9.0,4.0
168547312.0,8,8.0,,,
168547664.0,21,11.0,11.0,11.0,11.0
168548080.0,23,19.0,13.0,13.0,13.0
168548240.0,23,8.0,1.0,1.0,1.0
168548736.0,2,2.0,2.0,2.0,
168548848.0,24,13.0,3.0,3.0,
168548880.0,6,,,,
168549152.0,85,83.0,78.0,73.0,70.0
168549440.0,4,1.0,1.0,1.0,1.0
168549744.0,2,1.0,1.0,1.0,1.0
168549872.0,1,1.0,1.0,,
168550592.0,8,8.0,5.0,5.0,5.0
168550608.0,3,3.0,3.0,2.0,2.0
168552976.0,3,3.0,3.0,3.0,3.0
168553152.0,5,3.0,,,
168553440.0,144,104.0,5.0,2.0,2.0
168553584.0,6,5.0,5.0,5.0,1.0
168553744.0,36,33.0,19.0,19.0,19.0
168554176.0,75,61.0,5.0,5.0,5.0
168554256.0,2,2.0,,,
168554656.0,12,9.0,6.0,5.0,4.0
168555840.0,19,19.0,19.0,12.0,12.0
168556272.0,13,13.0,13.0,11.0,11.0
168556368.0,1,,,,
168556496.0,16,16.0,14.0,4.0,4.0
168556672.0,12,11.0,11.0,7.0,7.0
168557616.0,11,8.0,5.0,,
168557696.0,7,7.0,6.0,6.0,6.0
168557824.0,18,17.0,17.0,17.0,17.0
168558240.0,9,,,,
168558368.0,4,3.0,3.0,3.0,3.0
168558768.0,5,4.0,4.0,4.0,4.0
168559184.0,6,4.0,4.0,4.0,4.0
168559520.0,12,10.0,1.0,1.0,1.0
168559584.0,55,32.0,27.0,15.0,15.0
168559712.0,4,4.0,,,
168560560.0,1,,,,
168560656.0,1,1.0,,,
168560896.0,54,45.0,36.0,24.0,21.0
168561856.0,4,3.0,,,
168562448.0,3,3.0,3.0,2.0,2.0
168563600.0,57,22.0,12.0,10.0,8.0
168563680.0,20,20.0,13.0,13.0,13.0
168563904.0,40,39.0,22.0,12.0,11.0
168563984.0,46,22.0,10.0,10.0,9.0
168564320.0,4,2.0,1.0,1.0,1.0
168564752.0,8,6.0,4.0,4.0,4.0
168566752.0,3,3.0,2.0,,
168568912.0,6,6.0,6.0,6.0,6.0
168569344.0,8,3.0,,,
168569840.0,8,8.0,8.0,,
168569872.0,4,,,,
168570400.0,56,,,,
168570672.0,8,4.0,3.0,,
168570800.0,20,13.0,3.0,3.0,3.0
168574048.0,52,42.0,37.0,35.0,34.0
168574128.0,4,4.0,4.0,1.0,1.0
168574960.0,55,49.0,16.0,2.0,1.0
168575120.0,6,6.0,6.0,6.0,6.0
168576800.0,10,10.0,,,
168577328.0,21,13.0,8.0,5.0,5.0
168577488.0,1,1.0,1.0,1.0,1.0
168578208.0,2,,,,
168578768.0,52,46.0,39.0,35.0,35.0
168579216.0,2,2.0,1.0,1.0,1.0
168579680.0,4,4.0,,,
168580176.0,35,21.0,4.0,4.0,1.0
168580528.0,30,18.0,11.0,,
168580912.0,36,36.0,36.0,36.0,36.0
168581440.0,12,5.0,5.0,5.0,4.0
168581696.0,3,3.0,3.0,,
168581760.0,16,16.0,,,
168581840.0,81,64.0,34.0,32.0,28.0
168582192.0,66,48.0,37.0,37.0,34.0
168582256.0,89,86.0,54.0,53.0,52.0
168582304.0,10,10.0,7.0,7.0,5.0
168582544.0,4,4.0,,,
168582752.0,59,59.0,29.0,5.0,2.0
168583072.0,12,9.0,1.0,1.0,1.0
168583680.0,16,11.0,6.0,3.0,3.0
168583712.0,17,17.0,16.0,12.0,12.0
168583888.0,65,59.0,15.0,12.0,11.0
168583952.0,11,5.0,3.0,3.0,3.0
168584048.0,16,9.0,8.0,7.0,7.0
168584160.0,80,78.0,71.0,60.0,60.0
168584224.0,33,21.0,12.0,6.0,4.0
168584336.0,51,8.0,1.0,1.0,
168584704.0,7,4.0,1.0,,
168584960.0,83,82.0,82.0,19.0,19.0
168585504.0,57,46.0,34.0,28.0,28.0
168585584.0,154,133.0,52.0,42.0,27.0
168585792.0,7,6.0,5.0,2.0,2.0
168585904.0,45,43.0,34.0,33.0,30.0
168586272.0,5,3.0,,,
168587216.0,84,60.0,57.0,44.0,41.0
168587264.0,17,12.0,12.0,8.0,8.0
168587280.0,82,81.0,81.0,62.0,62.0
168587904.0,90,65.0,40.0,31.0,31.0
168588032.0,34,22.0,14.0,12.0,9.0
168588304.0,21,3.0,,,
168588960.0,56,44.0,36.0,27.0,27.0
168589376.0,61,48.0,43.0,32.0,32.0
168589488.0,25,25.0,25.0,22.0,22.0
168589840.0,104,86.0,52.0,25.0,25.0
168589856.0,3,,,,
168589968.0,7,7.0,7.0,,
168590016.0,2,2.0,,,
168591232.0,46,18.0,15.0,15.0,15.0
168591952.0,109,92.0,57.0,23.0,21.0
168592512.0,11,8.0,3.0,2.0,2.0
168592608.0,89,63.0,42.0,42.0,42.0
168594000.0,42,34.0,27.0,18.0,18.0
168595184.0,65,57.0,35.0,32.0,32.0
168596320.0,40,34.0,20.0,5.0,5.0
168597040.0,7,7.0,3.0,3.0,3.0
168597312.0,18,18.0,17.0,17.0,17.0
168598256.0,4,,,,
168599152.0,35,27.0,15.0,13.0,11.0
168599312.0,43,28.0,19.0,19.0,16.0
168599568.0,26,17.0,6.0,6.0,6.0
168600256.0,13,13.0,7.0,7.0,4.0
168600304.0,70,60.0,40.0,40.0,40.0
168600576.0,10,7.0,3.0,2.0,
168601424.0,10,7.0,2.0,1.0,1.0
168601520.0,4,4.0,2.0,2.0,
168601744.0,29,29.0,20.0,20.0,20.0
168601888.0,6,,,,
168602016.0,32,20.0,7.0,6.0,6.0
168602112.0,232,70.0,55.0,45.0,44.0
168602256.0,42,30.0,24.0,20.0,17.0
168602608.0,5,3.0,3.0,3.0,3.0
168603168.0,24,21.0,20.0,10.0,10.0
168603312.0,1,1.0,,,
168603536.0,7,6.0,5.0,4.0,4.0
168604352.0,24,21.0,9.0,5.0,5.0
168605376.0,3,,,,
168605536.0,4,,,,
168605584.0,20,8.0,5.0,5.0,4.0
168605808.0,111,95.0,77.0,77.0,56.0
168606032.0,18,14.0,11.0,9.0,9.0
168606560.0,107,90.0,58.0,58.0,45.0
168606608.0,41,36.0,19.0,13.0,13.0
168606784.0,107,59.0,32.0,28.0,28.0
168607440.0,62,53.0,16.0,15.0,15.0
168607760.0,23,15.0,13.0,10.0,10.0
168608304.0,11,11.0,8.0,6.0,6.0
168608736.0,11,11.0,5.0,5.0,5.0
168609152.0,7,6.0,5.0,3.0,3.0
168610240.0,8,8.0,6.0,6.0,5.0
168610304.0,22,15.0,14.0,12.0,12.0
168611328.0,33,31.0,28.0,28.0,28.0
168611456.0,85,51.0,39.0,35.0,34.0
168611648.0,107,96.0,96.0,82.0,81.0
168612288.0,25,18.0,17.0,4.0,4.0
168612608.0,11,10.0,8.0,6.0,6.0
168612656.0,6,6.0,6.0,,
168612816.0,6,6.0,6.0,6.0,5.0
168613184.0,9,1.0,,,
168613392.0,19,19.0,15.0,14.0,14.0
168614032.0,21,21.0,15.0,9.0,9.0
168614400.0,38,21.0,17.0,17.0,16.0
168614656.0,57,55.0,36.0,35.0,35.0
168615360.0,48,43.0,24.0,11.0,11.0
168615424.0,23,20.0,6.0,3.0,3.0
168615520.0,6,6.0,6.0,4.0,4.0
168615760.0,1,1.0,1.0,1.0,1.0
168615968.0,73,55.0,50.0,48.0,48.0
168616096.0,20,19.0,13.0,4.0,4.0
168616368.0,9,3.0,1.0,1.0,1.0
168616752.0,1,,,,
168616768.0,21,18.0,7.0,7.0,7.0
168616896.0,10,9.0,7.0,,
168617504.0,4,,,,
168618032.0,37,30.0,27.0,6.0,6.0
168618464.0,32,32.0,26.0,20.0,18.0
168618544.0,22,6.0,,,
168618928.0,43,41.0,25.0,14.0,9.0
168619440.0,26,9.0,2.0,2.0,2.0
168619952.0,26,8.0,,,
168620128.0,49,43.0,19.0,19.0,19.0
168622000.0,33,31.0,11.0,,
168622256.0,46,37.0,32.0,32.0,32.0
168622720.0,83,45.0,37.0,37.0,34.0
168623280.0,3,,,,
168623328.0,114,108.0,79.0,72.0,72.0
168623360.0,53,37.0,26.0,20.0,20.0
168624048.0,47,42.0,28.0,27.0,27.0
168624288.0,13,13.0,9.0,8.0,8.0
168624672.0,34,14.0,4.0,3.0,3.0
168624832.0,16,12.0,2.0,2.0,2.0
168624880.0,6,6.0,6.0,,
168625056.0,23,22.0,13.0,8.0,7.0
168625520.0,5,4.0,,,
168626048.0,4,4.0,1.0,1.0,1.0
168626336.0,74,55.0,41.0,26.0,25.0
168627440.0,5,4.0,4.0,4.0,4.0
168627696.0,20,18.0,16.0,15.0,14.0
168627984.0,1,1.0,1.0,,
168628400.0,4,,,,
168628496.0,20,19.0,12.0,10.0,10.0
168628560.0,21,16.0,15.0,15.0,14.0
168628608.0,45,16.0,12.0,11.0,11.0
168629088.0,2,2.0,2.0,2.0,
168629200.0,110,95.0,72.0,64.0,64.0
168629376.0,18,17.0,10.0,10.0,8.0
168629552.0,1,1.0,,,
168629952.0,7,2.0,2.0,2.0,1.0
168631072.0,5,4.0,4.0,2.0,2.0
168632032.0,15,15.0,13.0,10.0,10.0
168632096.0,13,9.0,3.0,1.0,1.0
168632224.0,63,61.0,56.0,53.0,51.0
168632304.0,8,4.0,4.0,1.0,1.0
168632528.0,5,3.0,3.0,3.0,3.0
168632688.0,4,4.0,3.0,3.0,3.0
168632976.0,35,28.0,22.0,11.0,10.0
168633216.0,35,24.0,7.0,7.0,
168633376.0,11,11.0,11.0,11.0,11.0
168633472.0,32,15.0,12.0,12.0,12.0
168634928.0,6,4.0,2.0,2.0,2.0
168635168.0,26,24.0,18.0,18.0,17.0
168636032.0,18,15.0,14.0,14.0,12.0
168636544.0,128,104.0,77.0,43.0,40.0
168636752.0,3,3.0,,,
168637488.0,62,53.0,35.0,30.0,27.0
168637552.0,59,59.0,38.0,18.0,17.0
168637568.0,54,51.0,11.0,11.0,11.0
168638000.0,19,18.0,11.0,9.0,8.0
168638032.0,14,14.0,14.0,14.0,14.0
168638224.0,1,1.0,,,
168638272.0,31,31.0,30.0,30.0,30.0
168638720.0,44,32.0,28.0,28.0,28.0
168638896.0,29,25.0,23.0,23.0,22.0
168639216.0,15,3.0,2.0,2.0,
168639392.0,54,54.0,51.0,22.0,18.0
168639408.0,23,17.0,9.0,6.0,6.0
168639808.0,43,39.0,22.0,22.0,22.0
168640736.0,13,13.0,1.0,1.0,1.0
168641792.0,21,20.0,11.0,11.0,11.0
168641824.0,4,4.0,,,
168642240.0,3,3.0,3.0,3.0,3.0
168642960.0,3,2.0,2.0,2.0,2.0
168643168.0,139,139.0,91.0,91.0,89.0
168643520.0,26,24.0,13.0,11.0,11.0
168644000.0,87,75.0,32.0,23.0,21.0
168644304.0,12,12.0,12.0,2.0,2.0
168645168.0,17,9.0,6.0,5.0,5.0
168645232.0,4,4.0,4.0,1.0,1.0
168645552.0,14,11.0,8.0,8.0,7.0
168645584.0,46,,,,
168645648.0,15,15.0,15.0,11.0,11.0
168645712.0,54,14.0,12.0,10.0,10.0
168646080.0,33,27.0,8.0,7.0,7.0
168646192.0,1,1.0,1.0,1.0,1.0
168646416.0,22,1.0,1.0,1.0,1.0
168646448.0,32,24.0,11.0,11.0,11.0
168646800.0,13,1.0,,,
168646976.0,24,9.0,9.0,9.0,9.0
168647200.0,35,16.0,14.0,14.0,12.0
168647568.0,51,29.0,24.0,24.0,24.0
168648160.0,19,19.0,19.0,19.0,19.0
168648240.0,46,33.0,25.0,20.0,20.0
168648256.0,29,26.0,14.0,8.0,8.0
168648672.0,20,16.0,13.0,12.0,12.0
168648768.0,20,20.0,15.0,15.0,14.0
168649216.0,68,54.0,24.0,24.0,24.0
168650032.0,105,91.0,70.0,70.0,70.0
168650064.0,6,6.0,,,
168650896.0,84,79.0,73.0,72.0,72.0
168650960.0,146,137.0,95.0,72.0,72.0
168651280.0,4,4.0,,,
168651376.0,21,21.0,15.0,15.0,15.0
168651616.0,3,1.0,1.0,1.0,1.0
168651712.0,1,1.0,,,
168651904.0,10,5.0,4.0,4.0,4.0
168652320.0,12,,,,
168653168.0,28,25.0,17.0,14.0,14.0
168653456.0,16,15.0,12.0,7.0,7.0
168653536.0,4,1.0,1.0,1.0,1.0
168654256.0,3,1.0,1.0,,
168654400.0,315,136.0,48.0,48.0,48.0
168654928.0,16,6.0,4.0,,
168655312.0,31,16.0,2.0,,
168656368.0,4,2.0,2.0,2.0,2.0
168657664.0,14,11.0,2.0,2.0,2.0
168657968.0,5,2.0,,,
168660992.0,86,69.0,69.0,69.0,69.0
168662144.0,32,15.0,15.0,1.0,1.0
168662960.0,15,8.0,6.0,6.0,6.0
168662976.0,22,18.0,13.0,13.0,7.0
168663296.0,54,51.0,48.0,47.0,47.0
168663904.0,190,129.0,93.0,41.0,37.0
168664000.0,2,2.0,2.0,2.0,2.0
168664224.0,48,18.0,4.0,2.0,2.0
168664576.0,5,4.0,4.0,4.0,4.0
168664656.0,44,37.0,26.0,26.0,22.0
168664896.0,417,365.0,125.0,115.0,107.0
168665280.0,11,7.0,1.0,,
168665632.0,26,20.0,20.0,20.0,20.0
168666432.0,7,7.0,7.0,7.0,7.0
168666800.0,64,44.0,37.0,34.0,33.0
168667072.0,32,28.0,12.0,6.0,5.0
168667392.0,3,3.0,2.0,1.0,1.0
168667856.0,68,63.0,26.0,24.0,23.0
168668656.0,5,1.0,1.0,,
168668832.0,27,27.0,6.0,5.0,5.0
168668896.0,96,83.0,52.0,48.0,41.0
168668976.0,70,60.0,11.0,,
168669344.0,143,86.0,50.0,31.0,29.0
168669904.0,10,10.0,3.0,3.0,3.0
168670096.0,7,6.0,3.0,2.0,2.0
168670272.0,89,52.0,40.0,37.0,35.0
168670432.0,34,34.0,34.0,11.0,11.0
168670816.0,134,133.0,133.0,75.0,62.0
168671184.0,53,51.0,13.0,13.0,13.0
168671232.0,108,87.0,66.0,54.0,52.0
168671376.0,7,3.0,3.0,1.0,1.0
168671744.0,4,4.0,2.0,1.0,1.0
168671808.0,2,2.0,,,
168671872.0,22,,,,
168672000.0,38,29.0,10.0,10.0,10.0
168672416.0,29,20.0,20.0,20.0,20.0
168672592.0,19,19.0,14.0,5.0,4.0
168672960.0,44,21.0,9.0,7.0,7.0
168673488.0,34,17.0,6.0,6.0,6.0
168674032.0,6,4.0,4.0,4.0,4.0
168674080.0,1,,,,
168674288.0,11,11.0,11.0,,
168675440.0,273,132.0,66.0,51.0,51.0
168675680.0,9,1.0,1.0,1.0,1.0
168676064.0,20,17.0,16.0,15.0,15.0
168676704.0,3,3.0,1.0,,
168676784.0,7,6.0,6.0,6.0,6.0
168678240.0,48,20.0,19.0,16.0,15.0
168678512.0,45,22.0,12.0,9.0,9.0
168678880.0,19,18.0,5.0,5.0,5.0
168679312.0,45,28.0,16.0,13.0,8.0
168679856.0,46,41.0,41.0,38.0,37.0
168680704.0,26,21.0,13.0,10.0,10.0
168680992.0,16,10.0,9.0,9.0,7.0
168681072.0,133,123.0,110.0,82.0,77.0
168681168.0,41,40.0,9.0,3.0,3.0
168681360.0,100,80.0,12.0,8.0,8.0
168682224.0,60,50.0,41.0,41.0,25.0
168682464.0,33,26.0,25.0,22.0,18.0
168682880.0,4,4.0,4.0,4.0,4.0
168683520.0,56,27.0,23.0,22.0,21.0
168683728.0,1,1.0,,,
168683936.0,18,18.0,17.0,17.0,17.0
168684464.0,97,16.0,16.0,15.0,15.0
168684560.0,26,,,,
168684736.0,24,20.0,9.0,8.0,8.0
168684944.0,13,7.0,4.0,3.0,3.0
168685296.0,13,13.0,13.0,13.0,13.0
168685408.0,15,1.0,,,
168685696.0,14,4.0,2.0,2.0,2.0
168685920.0,19,18.0,6.0,5.0,5.0
168686480.0,5,5.0,1.0,1.0,1.0
168686720.0,211,178.0,146.0,143.0,142.0
168687296.0,67,60.0,44.0,38.0,23.0
168687520.0,14,6.0,,,
168687776.0,5,2.0,2.0,2.0,2.0
168687904.0,47,35.0,35.0,23.0,21.0
168688320.0,7,6.0,6.0,6.0,6.0
168688768.0,54,52.0,32.0,32.0,16.0
168689136.0,148,83.0,58.0,45.0,45.0
168689904.0,1,1.0,,,
168690064.0,105,88.0,78.0,63.0,63.0
168690080.0,105,103.0,63.0,44.0,41.0
168690160.0,1,1.0,1.0,1.0,1.0
168690192.0,2,2.0,2.0,2.0,2.0
168690736.0,29,26.0,20.0,6.0,5.0
168691952.0,135,84.0,68.0,63.0,62.0
168692224.0,3,2.0,2.0,2.0,2.0
168692688.0,43,14.0,2.0,1.0,1.0
168692720.0,11,11.0,11.0,4.0,4.0
168692880.0,12,5.0,4.0,4.0,
168693152.0,24,20.0,13.0,1.0,1.0
168693472.0,50,32.0,31.0,14.0,13.0
168693616.0,15,9.0,6.0,5.0,5.0
168694560.0,187,117.0,70.0,49.0,48.0
168695040.0,28,28.0,26.0,26.0,26.0
168695072.0,17,13.0,12.0,12.0,11.0
168695136.0,104,104.0,88.0,62.0,47.0
168695184.0,47,40.0,26.0,20.0,16.0
168695504.0,20,1.0,1.0,1.0,1.0
168695520.0,84,73.0,58.0,42.0,42.0
168695744.0,17,17.0,17.0,9.0,7.0
168696112.0,88,53.0,4.0,4.0,3.0
168696496.0,3,3.0,3.0,3.0,
168696544.0,16,16.0,14.0,9.0,8.0
168696800.0,5,5.0,3.0,2.0,2.0
168697184.0,16,15.0,14.0,9.0,8.0
168697952.0,3,,,,
168698144.0,35,34.0,31.0,26.0,26.0
168698528.0,35,31.0,17.0,17.0,17.0
168698544.0,15,5.0,3.0,3.0,2.0
168698656.0,2,2.0,,,
168698800.0,30,24.0,23.0,23.0,23.0
168699248.0,199,171.0,94.0,89.0,89.0
168699792.0,16,11.0,5.0,5.0,2.0
168699936.0,32,31.0,9.0,3.0,3.0
168700384.0,13,13.0,,,
168701152.0,26,8.0,6.0,5.0,5.0
168701248.0,32,25.0,16.0,14.0,14.0
168701568.0,39,36.0,16.0,8.0,
168702016.0,39,39.0,35.0,23.0,11.0
168702240.0,46,28.0,21.0,7.0,7.0
168703024.0,42,42.0,31.0,31.0,31.0
168703328.0,88,21.0,10.0,,
168703376.0,2,1.0,1.0,1.0,
168703552.0,67,55.0,40.0,35.0,35.0
168703680.0,54,43.0,34.0,34.0,34.0
168704176.0,31,3.0,3.0,3.0,3.0
168704640.0,1,1.0,1.0,1.0,1.0
168705296.0,22,9.0,,,
168705328.0,40,35.0,32.0,32.0,32.0
168706400.0,104,79.0,69.0,32.0,23.0
168706656.0,70,54.0,19.0,14.0,9.0
168707232.0,23,14.0,14.0,14.0,14.0
168708112.0,32,32.0,32.0,30.0,30.0
168708352.0,26,26.0,25.0,2.0,2.0
168709056.0,1,1.0,1.0,1.0,1.0
168709280.0,54,53.0,42.0,40.0,39.0
168709760.0,28,26.0,17.0,16.0,15.0
168710048.0,16,9.0,7.0,3.0,3.0
168710656.0,3,,,,
168710880.0,11,10.0,10.0,10.0,10.0
168711104.0,30,28.0,26.0,23.0,23.0
168711744.0,58,32.0,4.0,4.0,4.0
168711856.0,81,76.0,58.0,55.0,55.0
168712096.0,18,10.0,9.0,8.0,8.0
168712352.0,16,,,,
168712544.0,7,5.0,5.0,5.0,5.0
168712880.0,51,41.0,34.0,28.0,27.0
168713584.0,2,2.0,2.0,2.0,2.0
168713904.0,33,20.0,16.0,13.0,13.0
168714016.0,88,84.0,59.0,33.0,32.0
168714048.0,279,152.0,142.0,139.0,112.0
168714416.0,94,72.0,56.0,35.0,34.0
168714464.0,7,1.0,,,
168715616.0,4,,,,
168715648.0,40,24.0,9.0,9.0,7.0
168715760.0,94,84.0,79.0,77.0,76.0
168716288.0,15,12.0,8.0,8.0,8.0
168716320.0,84,67.0,62.0,52.0,51.0
168716688.0,76,51.0,39.0,28.0,27.0
168717024.0,189,169.0,59.0,14.0,9.0
168717296.0,26,18.0,18.0,16.0,16.0
168717680.0,53,53.0,45.0,40.0,40.0
168718192.0,56,51.0,51.0,18.0,18.0
168718912.0,125,124.0,106.0,77.0,77.0
168719200.0,17,14.0,10.0,8.0,8.0
168719568.0,2,2.0,2.0,2.0,2.0
168719872.0,1,1.0,1.0,1.0,1.0
168720032.0,109,66.0,27.0,18.0,18.0
168720624.0,16,12.0,9.0,9.0,9.0
168721248.0,24,22.0,6.0,6.0,6.0
168722512.0,44,44.0,41.0,29.0,27.0
168723264.0,31,30.0,19.0,19.0,18.0
168723504.0,34,34.0,7.0,6.0,6.0
168723536.0,30,30.0,26.0,23.0,21.0
168723904.0,3,1.0,,,
168724208.0,36,22.0,17.0,15.0,15.0
168724688.0,121,80.0,43.0,33.0,29.0
168725120.0,30,7.0,5.0,4.0,3.0
168725328.0,2,1.0,1.0,,
168725440.0,6,5.0,4.0,4.0,3.0
168725456.0,64,22.0,8.0,8.0,8.0
168726432.0,4,3.0,2.0,2.0,2.0
168726736.0,101,69.0,37.0,7.0,6.0
168726928.0,20,13.0,3.0,3.0,
168726960.0,13,1.0,,,
168727696.0,39,28.0,3.0,3.0,2.0
168727984.0,129,80.0,66.0,28.0,28.0
168728096.0,15,14.0,10.0,10.0,10.0
168728144.0,31,28.0,24.0,13.0,12.0
168728192.0,97,69.0,56.0,50.0,49.0
168728240.0,26,26.0,26.0,26.0,25.0
168728320.0,13,13.0,7.0,7.0,5.0
168728336.0,169,150.0,124.0,101.0,79.0
168728976.0,6,3.0,3.0,3.0,
168729392.0,71,65.0,63.0,62.0,62.0
168729440.0,128,106.0,86.0,82.0,82.0
168731360.0,77,74.0,50.0,20.0,20.0
168731392.0,100,91.0,34.0,32.0,26.0
168731664.0,37,31.0,29.0,28.0,27.0
168731712.0,11,3.0,1.0,1.0,
168731760.0,42,39.0,32.0,14.0,12.0
168732416.0,42,32.0,18.0,13.0,12.0
168732608.0,22,19.0,19.0,19.0,19.0
168732640.0,28,23.0,17.0,17.0,15.0
168733456.0,1,1.0,1.0,1.0,1.0
168733808.0,71,71.0,67.0,67.0,67.0
168733904.0,12,12.0,10.0,8.0,6.0
168734160.0,10,10.0,1.0,,
168735392.0,10,7.0,7.0,6.0,6.0
168736112.0,12,3.0,3.0,2.0,2.0
168736240.0,34,20.0,12.0,9.0,9.0
168736848.0,23,9.0,3.0,3.0,3.0
168737120.0,5,1.0,,,
168737776.0,6,3.0,3.0,2.0,2.0
168737936.0,91,80.0,21.0,13.0,13.0
168738480.0,62,36.0,36.0,32.0,32.0
168738608.0,27,25.0,25.0,24.0,23.0
168738832.0,35,32.0,20.0,18.0,18.0
168738848.0,66,21.0,14.0,13.0,13.0
168738928.0,3,3.0,,,
168739216.0,10,10.0,8.0,8.0,8.0
168739568.0,31,31.0,28.0,28.0,28.0
168740208.0,53,42.0,24.0,21.0,21.0
168741008.0,34,34.0,34.0,29.0,29.0
168741664.0,12,12.0,6.0,5.0,5.0
168742192.0,21,21.0,21.0,,
168742272.0,90,86.0,77.0,57.0,56.0
168742512.0,24,21.0,20.0,15.0,15.0
168742688.0,1,1.0,1.0,1.0,1.0
168742720.0,46,33.0,29.0,25.0,25.0
168743008.0,166,158.0,102.0,61.0,61.0
168743408.0,138,106.0,50.0,33.0,33.0
168743584.0,344,331.0,237.0,222.0,179.0
168743760.0,1,,,,
168743920.0,14,12.0,6.0,3.0,2.0
168744224.0,63,39.0,30.0,24.0,24.0
168744368.0,9,,,,
168744400.0,369,326.0,326.0,284.0,221.0
168744560.0,29,29.0,23.0,,
168744640.0,21,16.0,15.0,15.0,15.0
168744960.0,30,29.0,19.0,17.0,17.0
168745152.0,9,6.0,5.0,5.0,5.0
168745760.0,6,2.0,,,
168745888.0,32,30.0,19.0,18.0,18.0
168746112.0,17,10.0,9.0,3.0,3.0
168746160.0,18,7.0,4.0,4.0,2.0
168746208.0,95,80.0,75.0,35.0,35.0
168746544.0,10,10.0,2.0,2.0,1.0
168746688.0,66,26.0,18.0,14.0,14.0
168746896.0,23,20.0,16.0,16.0,16.0
168747344.0,45,41.0,28.0,24.0,15.0
168747824.0,95,42.0,31.0,31.0,27.0
168749040.0,66,39.0,16.0,6.0,6.0
168749184.0,7,,,,
168749696.0,4,2.0,2.0,,
168749728.0,13,13.0,6.0,5.0,5.0
168750256.0,155,155.0,49.0,48.0,22.0
168751520.0,21,15.0,3.0,3.0,3.0
168751632.0,15,11.0,11.0,11.0,9.0
168752464.0,27,21.0,15.0,15.0,15.0
168752768.0,89,75.0,74.0,74.0,64.0
168753328.0,8,4.0,2.0,2.0,2.0
168753952.0,21,18.0,5.0,2.0,2.0
168754288.0,45,29.0,23.0,18.0,17.0
168754864.0,6,4.0,4.0,4.0,3.0
168755120.0,21,17.0,11.0,10.0,9.0
